#Format: HPO-ID<tab>HPO-Name<tab>Gene-ID<tab>Gene-Name
HP:0000878	11 pairs of ribs	126792	B3GALT6
HP:0000368	Low-set, posteriorly rotated ears	6736	SRY
HP:0000368	Low-set, posteriorly rotated ears	57492	ARID1B
HP:0000368	Low-set, posteriorly rotated ears	2006	ELN
HP:0000368	Low-set, posteriorly rotated ears	9184	BUB3
HP:0000368	Low-set, posteriorly rotated ears	23522	KAT6B
HP:0030311	Lower extremity joint dislocation	9775	EIF4A3
HP:0030311	Lower extremity joint dislocation	126792	B3GALT6
HP:0030311	Lower extremity joint dislocation	57697	FANCM
HP:0030311	Lower extremity joint dislocation	2189	FANCG
HP:0030311	Lower extremity joint dislocation	9361	LONP1
HP:0030311	Lower extremity joint dislocation	10682	EBP
HP:0030311	Lower extremity joint dislocation	2006	ELN
HP:0030311	Lower extremity joint dislocation	23522	KAT6B
HP:0030311	Lower extremity joint dislocation	6899	TBX1
HP:0000652	Lower eyelid coloboma	1909	EDNRA
HP:0007340	Lower limb muscle weakness	6687	SPG7
HP:0007340	Lower limb muscle weakness	80208	SPG11
HP:0007340	Lower limb muscle weakness	3798	KIF5A
HP:0002061	Lower limb spasticity	4361	MRE11
HP:0002061	Lower limb spasticity	6687	SPG7
HP:0002061	Lower limb spasticity	80208	SPG11
HP:0002061	Lower limb spasticity	3798	KIF5A
HP:0002061	Lower limb spasticity	55532	SLC30A10
HP:0002938	Lumbar hyperlordosis	6660	SOX5
HP:0002938	Lumbar hyperlordosis	1605	DAG1
HP:0004626	Lumbar scoliosis	51199	NIN
HP:0009747	Lumbosacral hirsutism	57492	ARID1B
HP:0025343	Lupus anticoagulant	7128	TNFAIP3
HP:0002840	Lymphadenitis	1536	CYBB
HP:0002716	Lymphadenopathy	1536	CYBB
HP:0002716	Lymphadenopathy	3394	IRF8
HP:0002716	Lymphadenopathy	1130	LYST
HP:0002716	Lymphadenopathy	10892	MALT1
HP:0002716	Lymphadenopathy	6049	RNF6
HP:0002716	Lymphadenopathy	3561	IL2RG
HP:0001004	Lymphedema	118429	ANTXR2
HP:0001004	Lymphedema	23522	KAT6B
HP:0002665	Lymphoma	10892	MALT1
HP:0002665	Lymphoma	79719	AAGAB
HP:0002665	Lymphoma	3561	IL2RG
HP:0002665	Lymphoma	1130	LYST
HP:0001888	Lymphopenia	7128	TNFAIP3
HP:0001888	Lymphopenia	3561	IL2RG
HP:0000256	Macrocephaly	1605	DAG1
HP:0000256	Macrocephaly	9321	TRIP11
HP:0000256	Macrocephaly	112752	IFT43
HP:0000256	Macrocephaly	4729	NDUFV2
HP:0000256	Macrocephaly	2683	B4GALT1
HP:0000256	Macrocephaly	118429	ANTXR2
HP:0000256	Macrocephaly	2778	GNAS
HP:0000256	Macrocephaly	83737	ITCH
HP:0000256	Macrocephaly	126792	B3GALT6
HP:0000256	Macrocephaly	100128927	ZBTB42
HP:0000256	Macrocephaly	4488	MSX2
HP:0001972	Macrocytic anemia	10841	FTCD
HP:0000158	Macroglossia	3908	LAMA2
HP:0000158	Macroglossia	10084	PQBP1
HP:0000158	Macroglossia	79813	EHMT1
HP:0000158	Macroglossia	2006	ELN
HP:0007227	Macrogyria	1605	DAG1
HP:0008231	Macronodular adrenal hyperplasia	2778	GNAS
HP:0000053	Macroorchidism	2778	GNAS
HP:0000400	Macrotia	54820	NDE1
HP:0000400	Macrotia	10084	PQBP1
HP:0000400	Macrotia	7546	ZIC2
HP:0000400	Macrotia	2006	ELN
HP:0000400	Macrotia	83696	TRAPPC9
HP:0000608	Macular degeneration	80208	SPG11
HP:0000608	Macular degeneration	10516	FBLN5
HP:0000608	Macular degeneration	64218	SEMA4A
HP:0040049	Macular edema	5148	PDE6G
HP:0001104	Macular hypoplasia	1130	LYST
HP:0030498	Macular thickening	5148	PDE6G
HP:0012733	Macule	1536	CYBB
HP:0012733	Macule	2778	GNAS
HP:0003067	Madelung deformity	51199	NIN
HP:0002024	Malabsorption	1536	CYBB
HP:0002024	Malabsorption	118429	ANTXR2
HP:0002024	Malabsorption	4261	CIITA
HP:0002024	Malabsorption	80270	HSD3B7
HP:0002024	Malabsorption	51128	SAR1B
HP:0002024	Malabsorption	56262	LRRC8A
HP:0002024	Malabsorption	2006	ELN
HP:0000272	Malar flattening	126792	B3GALT6
HP:0000272	Malar flattening	6496	SIX3
HP:0000272	Malar flattening	10084	PQBP1
HP:0000272	Malar flattening	613	BCR
HP:0000272	Malar flattening	57492	ARID1B
HP:0000272	Malar flattening	10682	EBP
HP:0000272	Malar flattening	79813	EHMT1
HP:0000272	Malar flattening	2006	ELN
HP:0000272	Malar flattening	6899	TBX1
HP:0010620	Malar prominence	9150	CTDP1
HP:0000026	Male hypogonadism	6736	SRY
HP:0003251	Male infertility	6736	SRY
HP:0003251	Male infertility	8287	USP9Y
HP:0000037	Male pseudohermaphroditism	6736	SRY
HP:0006749	Malignant gastrointestinal tract tumors	7486	WRN
HP:0002047	Malignant hyperthermia	83696	TRAPPC9
HP:0100836	Malignant neoplasm of the central nervous system	1908	EDN3
HP:0004395	Malnutrition	4645	MYO5B
HP:0004395	Malnutrition	51128	SAR1B
HP:0009939	Mandibular aplasia	8318	CDC45
HP:0000303	Mandibular prognathia	10084	PQBP1
HP:0000303	Mandibular prognathia	79813	EHMT1
HP:0000303	Mandibular prognathia	2778	GNAS
HP:0005321	Mandibulofacial dysostosis	1909	EDNRA
HP:0100754	Mania	6899	TBX1
HP:0000298	Mask-like facies	6575	SLC20A2
HP:0009800	Maternal diabetes	5506	PPP1R3A
HP:0002245	Meckel diverticulum	2189	FANCG
HP:0002245	Meckel diverticulum	57697	FANCM
HP:0010747	Medial flaring of the eyebrow	2006	ELN
HP:0000161	Median cleft lip	6496	SIX3
HP:0008501	Median cleft lip and palate	6496	SIX3
HP:0009099	Median cleft palate	6496	SIX3
HP:0100721	Mediastinal lymphadenopathy	1536	CYBB
HP:0100721	Mediastinal lymphadenopathy	10892	MALT1
HP:0001889	Megaloblastic anemia	10841	FTCD
HP:0000485	Megalocornea	2006	ELN
HP:0000995	Melanocytic nevus	3257	HPS1
HP:0000995	Melanocytic nevus	23522	KAT6B
HP:0000995	Melanocytic nevus	1130	LYST
HP:0002861	Melanoma	4361	MRE11
HP:0002861	Melanoma	25913	POT1
HP:0002861	Melanoma	7486	WRN
HP:0002354	Memory impairment	6687	SPG7
HP:0002354	Memory impairment	6575	SLC20A2
HP:0002858	Meningioma	2778	GNAS
HP:0002858	Meningioma	7486	WRN
HP:0001287	Meningitis	1536	CYBB
HP:0001287	Meningitis	4261	CIITA
HP:0001287	Meningitis	56262	LRRC8A
HP:0002435	Meningocele	6899	TBX1
HP:0400008	Menometrorrhagia	2778	GNAS
HP:0000858	Menstrual irregularities	7681	MKRN3
HP:0000858	Menstrual irregularities	7486	WRN
HP:0000858	Menstrual irregularities	8516	ITGA8
HP:0000858	Menstrual irregularities	6736	SRY
HP:0000858	Menstrual irregularities	5506	PPP1R3A
HP:0000858	Menstrual irregularities	9150	CTDP1
HP:0000858	Menstrual irregularities	2778	GNAS
HP:0000858	Menstrual irregularities	51199	NIN
HP:0001268	Mental deterioration	2778	GNAS
HP:0001268	Mental deterioration	7957	EPM2A
HP:0001268	Mental deterioration	80208	SPG11
HP:0001268	Mental deterioration	410	ARSA
HP:0001268	Mental deterioration	6575	SLC20A2
HP:0001942	Metabolic acidosis	8452	CUL3
HP:0001942	Metabolic acidosis	4645	MYO5B
HP:0001942	Metabolic acidosis	3242	HPD
HP:0001942	Metabolic acidosis	56922	MCCC1
HP:0001942	Metabolic acidosis	4594	MUT
HP:0001942	Metabolic acidosis	23417	MLYCD
HP:0005979	Metabolic ketoacidosis	4594	MUT
HP:0009701	Metacarpal synostosis	2254	FGF9
HP:0003021	Metaphyseal cupping	5130	PCYT1A
HP:0100255	Metaphyseal dysplasia	9361	LONP1
HP:0003025	Metaphyseal irregularity	5130	PCYT1A
HP:0003016	Metaphyseal widening	5130	PCYT1A
HP:0003016	Metaphyseal widening	126792	B3GALT6
HP:0001440	Metatarsal synostosis	2254	FGF9
HP:0001840	Metatarsus adductus	126792	B3GALT6
HP:0010508	Metatarsus valgus	1605	DAG1
HP:0002912	Methylmalonic acidemia	4594	MUT
HP:0012120	Methylmalonic aciduria	4594	MUT
HP:0000252	Microcephaly	10300	KATNB1
HP:0000252	Microcephaly	1123	CHN1
HP:0000252	Microcephaly	60528	ELAC2
HP:0000252	Microcephaly	8318	CDC45
HP:0000252	Microcephaly	2189	FANCG
HP:0000252	Microcephaly	57492	ARID1B
HP:0000252	Microcephaly	6305	SBF1
HP:0000252	Microcephaly	10516	FBLN5
HP:0000252	Microcephaly	9526	MPDU1
HP:0000252	Microcephaly	25939	SAMHD1
HP:0000252	Microcephaly	6496	SIX3
HP:0000252	Microcephaly	57697	FANCM
HP:0000252	Microcephaly	10617	STAMBP
HP:0000252	Microcephaly	7546	ZIC2
HP:0000252	Microcephaly	6575	SLC20A2
HP:0000252	Microcephaly	51660	MPC1
HP:0000252	Microcephaly	113179	ADAT3
HP:0000252	Microcephaly	54820	NDE1
HP:0000252	Microcephaly	1605	DAG1
HP:0000252	Microcephaly	5723	PSPH
HP:0000252	Microcephaly	613	BCR
HP:0000252	Microcephaly	3798	KIF5A
HP:0000252	Microcephaly	83696	TRAPPC9
HP:0000252	Microcephaly	6899	TBX1
HP:0000252	Microcephaly	5932	RBBP8
HP:0000252	Microcephaly	10084	PQBP1
HP:0000252	Microcephaly	283489	CHAMP1
HP:0000252	Microcephaly	1917	EEF1A2
HP:0000252	Microcephaly	55180	LINS1
HP:0000252	Microcephaly	79813	EHMT1
HP:0000252	Microcephaly	2006	ELN
HP:0000252	Microcephaly	9184	BUB3
HP:0000252	Microcephaly	23522	KAT6B
HP:0000252	Microcephaly	51199	NIN
HP:0000252	Microcephaly	5119	CHMP1A
HP:0000482	Microcornea	1605	DAG1
HP:0000482	Microcornea	57167	SALL4
HP:0000482	Microcornea	1123	CHN1
HP:0000482	Microcornea	1414	CRYBB1
HP:0000482	Microcornea	1421	CRYGD
HP:0000482	Microcornea	10682	EBP
HP:0000482	Microcornea	9150	CTDP1
HP:0000691	Microdontia	5932	RBBP8
HP:0000691	Microdontia	7341	SUMO1
HP:0000691	Microdontia	2006	ELN
HP:0000691	Microdontia	112752	IFT43
HP:0000171	Microglossia	5932	RBBP8
HP:0000347	Micrognathia	1123	CHN1
HP:0000347	Micrognathia	9321	TRIP11
HP:0000347	Micrognathia	112752	IFT43
HP:0000347	Micrognathia	8318	CDC45
HP:0000347	Micrognathia	2189	FANCG
HP:0000347	Micrognathia	57492	ARID1B
HP:0000347	Micrognathia	7341	SUMO1
HP:0000347	Micrognathia	57697	FANCM
HP:0000347	Micrognathia	10682	EBP
HP:0000347	Micrognathia	9775	EIF4A3
HP:0000347	Micrognathia	6736	SRY
HP:0000347	Micrognathia	6899	TBX1
HP:0000347	Micrognathia	5932	RBBP8
HP:0000347	Micrognathia	126792	B3GALT6
HP:0000347	Micrognathia	10084	PQBP1
HP:0000347	Micrognathia	1909	EDNRA
HP:0000347	Micrognathia	9150	CTDP1
HP:0000347	Micrognathia	2006	ELN
HP:0000347	Micrognathia	9184	BUB3
HP:0000347	Micrognathia	23522	KAT6B
HP:0002983	Micromelia	118429	ANTXR2
HP:0002983	Micromelia	126792	B3GALT6
HP:0002983	Micromelia	9321	TRIP11
HP:0000054	Micropenis	7681	MKRN3
HP:0000054	Micropenis	6736	SRY
HP:0000054	Micropenis	8318	CDC45
HP:0000054	Micropenis	1954	MEGF8
HP:0000054	Micropenis	79813	EHMT1
HP:0000054	Micropenis	2006	ELN
HP:0000054	Micropenis	23522	KAT6B
HP:0000568	Microphthalmia	1605	DAG1
HP:0000568	Microphthalmia	2189	FANCG
HP:0000568	Microphthalmia	6899	TBX1
HP:0000568	Microphthalmia	5932	RBBP8
HP:0000568	Microphthalmia	57167	SALL4
HP:0000568	Microphthalmia	6496	SIX3
HP:0000568	Microphthalmia	57697	FANCM
HP:0000568	Microphthalmia	10084	PQBP1
HP:0000568	Microphthalmia	30062	RAX
HP:0000568	Microphthalmia	10682	EBP
HP:0000568	Microphthalmia	9150	CTDP1
HP:0000568	Microphthalmia	9184	BUB3
HP:0000308	Microretrognathia	9775	EIF4A3
HP:0000308	Microretrognathia	10682	EBP
HP:0008551	Microtia	4488	MSX2
HP:0008551	Microtia	9652	TTC37
HP:0008551	Microtia	8318	CDC45
HP:0008551	Microtia	51199	NIN
HP:0011267	Microtia, third degree	8318	CDC45
HP:0011800	Midface retrusion	126792	B3GALT6
HP:0011800	Midface retrusion	6496	SIX3
HP:0011800	Midface retrusion	55180	LINS1
HP:0011800	Midface retrusion	1954	MEGF8
HP:0011800	Midface retrusion	10682	EBP
HP:0011800	Midface retrusion	79813	EHMT1
HP:0011800	Midface retrusion	2006	ELN
HP:0011800	Midface retrusion	23522	KAT6B
HP:0011800	Midface retrusion	6899	TBX1
HP:0010753	Midline defect of mandible	9775	EIF4A3
HP:0004122	Midline defect of the nose	9361	LONP1
HP:0002076	Migraine	5230	PGK1
HP:0011342	Mild global developmental delay	5932	RBBP8
HP:0000692	Misalignment of teeth	6660	SOX5
HP:0000692	Misalignment of teeth	5130	PCYT1A
HP:0000692	Misalignment of teeth	112752	IFT43
HP:0000692	Misalignment of teeth	2778	GNAS
HP:0000692	Misalignment of teeth	1909	EDNRA
HP:0000692	Misalignment of teeth	2006	ELN
HP:0000921	Missing ribs	126792	B3GALT6
HP:0001427	Mitochondrial inheritance	4729	NDUFV2
HP:0001653	Mitral regurgitation	6660	SOX5
HP:0001653	Mitral regurgitation	10516	FBLN5
HP:0001653	Mitral regurgitation	1837	DTNA
HP:0001653	Mitral regurgitation	126792	B3GALT6
HP:0001653	Mitral regurgitation	2006	ELN
HP:0001653	Mitral regurgitation	3949	LDLR
HP:0001634	Mitral valve prolapse	2006	ELN
HP:0001575	Mood changes	2778	GNAS
HP:0000720	Mood swings	6899	TBX1
HP:0002011	Morphological abnormality of the central nervous system	8318	CDC45
HP:0002011	Morphological abnormality of the central nervous system	57492	ARID1B
HP:0002011	Morphological abnormality of the central nervous system	4261	CIITA
HP:0002011	Morphological abnormality of the central nervous system	4361	MRE11
HP:0002011	Morphological abnormality of the central nervous system	57697	FANCM
HP:0002011	Morphological abnormality of the central nervous system	4488	MSX2
HP:0002011	Morphological abnormality of the central nervous system	410	ARSA
HP:0002011	Morphological abnormality of the central nervous system	445	ASS1
HP:0002011	Morphological abnormality of the central nervous system	4594	MUT
HP:0002011	Morphological abnormality of the central nervous system	613	BCR
HP:0002011	Morphological abnormality of the central nervous system	4729	NDUFV2
HP:0002011	Morphological abnormality of the central nervous system	8913	CACNA1G
HP:0002011	Morphological abnormality of the central nervous system	811	CALR
HP:0002011	Morphological abnormality of the central nervous system	283489	CHAMP1
HP:0002011	Morphological abnormality of the central nervous system	9150	CTDP1
HP:0002011	Morphological abnormality of the central nervous system	9184	BUB3
HP:0002011	Morphological abnormality of the central nervous system	5119	CHMP1A
HP:0002011	Morphological abnormality of the central nervous system	5130	PCYT1A
HP:0002011	Morphological abnormality of the central nervous system	1123	CHN1
HP:0002011	Morphological abnormality of the central nervous system	1130	LYST
HP:0002011	Morphological abnormality of the central nervous system	5230	PGK1
HP:0002011	Morphological abnormality of the central nervous system	9361	LONP1
HP:0002011	Morphological abnormality of the central nervous system	1181	CLCN2
HP:0002011	Morphological abnormality of the central nervous system	9526	MPDU1
HP:0002011	Morphological abnormality of the central nervous system	25939	SAMHD1
HP:0002011	Morphological abnormality of the central nervous system	1536	CYBB
HP:0002011	Morphological abnormality of the central nervous system	54820	NDE1
HP:0002011	Morphological abnormality of the central nervous system	1605	DAG1
HP:0002011	Morphological abnormality of the central nervous system	5723	PSPH
HP:0002011	Morphological abnormality of the central nervous system	124590	USH1G
HP:0002011	Morphological abnormality of the central nervous system	83696	TRAPPC9
HP:0002011	Morphological abnormality of the central nervous system	79600	TCTN1
HP:0002011	Morphological abnormality of the central nervous system	9997	SCO2
HP:0002011	Morphological abnormality of the central nervous system	5932	RBBP8
HP:0002011	Morphological abnormality of the central nervous system	10084	PQBP1
HP:0002011	Morphological abnormality of the central nervous system	1908	EDN3
HP:0002011	Morphological abnormality of the central nervous system	1917	EEF1A2
HP:0002011	Morphological abnormality of the central nervous system	55180	LINS1
HP:0002011	Morphological abnormality of the central nervous system	255928	SYT14
HP:0002011	Morphological abnormality of the central nervous system	79813	EHMT1
HP:0002011	Morphological abnormality of the central nervous system	2006	ELN
HP:0002011	Morphological abnormality of the central nervous system	51199	NIN
HP:0002011	Morphological abnormality of the central nervous system	10300	KATNB1
HP:0002011	Morphological abnormality of the central nervous system	2189	FANCG
HP:0002011	Morphological abnormality of the central nervous system	6305	SBF1
HP:0002011	Morphological abnormality of the central nervous system	10516	FBLN5
HP:0002011	Morphological abnormality of the central nervous system	10518	CIB2
HP:0002011	Morphological abnormality of the central nervous system	80208	SPG11
HP:0002011	Morphological abnormality of the central nervous system	6496	SIX3
HP:0002011	Morphological abnormality of the central nervous system	10617	STAMBP
HP:0002011	Morphological abnormality of the central nervous system	6531	SLC6A3
HP:0002011	Morphological abnormality of the central nervous system	6575	SLC20A2
HP:0002011	Morphological abnormality of the central nervous system	10682	EBP
HP:0002011	Morphological abnormality of the central nervous system	51660	MPC1
HP:0002011	Morphological abnormality of the central nervous system	6660	SOX5
HP:0002011	Morphological abnormality of the central nervous system	2566	GABRG2
HP:0002011	Morphological abnormality of the central nervous system	113179	ADAT3
HP:0002011	Morphological abnormality of the central nervous system	6687	SPG7
HP:0002011	Morphological abnormality of the central nervous system	6736	SRY
HP:0002011	Morphological abnormality of the central nervous system	2683	B4GALT1
HP:0002011	Morphological abnormality of the central nervous system	27286	SRPX2
HP:0002011	Morphological abnormality of the central nervous system	2778	GNAS
HP:0002011	Morphological abnormality of the central nervous system	6899	TBX1
HP:0002011	Morphological abnormality of the central nervous system	23417	MLYCD
HP:0002011	Morphological abnormality of the central nervous system	56262	LRRC8A
HP:0002011	Morphological abnormality of the central nervous system	23522	KAT6B
HP:0002011	Morphological abnormality of the central nervous system	60528	ELAC2
HP:0002011	Morphological abnormality of the central nervous system	7443	VRK1
HP:0002011	Morphological abnormality of the central nervous system	7486	WRN
HP:0002011	Morphological abnormality of the central nervous system	3426	CFI
HP:0002011	Morphological abnormality of the central nervous system	7546	ZIC2
HP:0002011	Morphological abnormality of the central nervous system	3561	IL2RG
HP:0002011	Morphological abnormality of the central nervous system	7681	MKRN3
HP:0002011	Morphological abnormality of the central nervous system	56922	MCCC1
HP:0002011	Morphological abnormality of the central nervous system	3798	KIF5A
HP:0002011	Morphological abnormality of the central nervous system	3908	LAMA2
HP:0002011	Morphological abnormality of the central nervous system	126792	B3GALT6
HP:0002011	Morphological abnormality of the central nervous system	57167	SALL4
HP:0002011	Morphological abnormality of the central nervous system	3949	LDLR
HP:0012718	Morphological abnormality of the gastrointestinal tract	5156	PDGFRA
HP:0012718	Morphological abnormality of the gastrointestinal tract	1123	CHN1
HP:0012718	Morphological abnormality of the gastrointestinal tract	8318	CDC45
HP:0012718	Morphological abnormality of the gastrointestinal tract	2189	FANCG
HP:0012718	Morphological abnormality of the gastrointestinal tract	9361	LONP1
HP:0012718	Morphological abnormality of the gastrointestinal tract	57492	ARID1B
HP:0012718	Morphological abnormality of the gastrointestinal tract	4261	CIITA
HP:0012718	Morphological abnormality of the gastrointestinal tract	3257	HPS1
HP:0012718	Morphological abnormality of the gastrointestinal tract	26873	OPLAH
HP:0012718	Morphological abnormality of the gastrointestinal tract	10516	FBLN5
HP:0012718	Morphological abnormality of the gastrointestinal tract	25913	POT1
HP:0012718	Morphological abnormality of the gastrointestinal tract	8516	ITGA8
HP:0012718	Morphological abnormality of the gastrointestinal tract	57697	FANCM
HP:0012718	Morphological abnormality of the gastrointestinal tract	10599	SLCO1B1
HP:0012718	Morphological abnormality of the gastrointestinal tract	6531	SLC6A3
HP:0012718	Morphological abnormality of the gastrointestinal tract	80270	HSD3B7
HP:0012718	Morphological abnormality of the gastrointestinal tract	9652	TTC37
HP:0012718	Morphological abnormality of the gastrointestinal tract	1536	CYBB
HP:0012718	Morphological abnormality of the gastrointestinal tract	6660	SOX5
HP:0012718	Morphological abnormality of the gastrointestinal tract	4645	MYO5B
HP:0012718	Morphological abnormality of the gastrointestinal tract	613	BCR
HP:0012718	Morphological abnormality of the gastrointestinal tract	118429	ANTXR2
HP:0012718	Morphological abnormality of the gastrointestinal tract	2778	GNAS
HP:0012718	Morphological abnormality of the gastrointestinal tract	79600	TCTN1
HP:0012718	Morphological abnormality of the gastrointestinal tract	6899	TBX1
HP:0012718	Morphological abnormality of the gastrointestinal tract	3908	LAMA2
HP:0012718	Morphological abnormality of the gastrointestinal tract	126792	B3GALT6
HP:0012718	Morphological abnormality of the gastrointestinal tract	57167	SALL4
HP:0012718	Morphological abnormality of the gastrointestinal tract	10084	PQBP1
HP:0012718	Morphological abnormality of the gastrointestinal tract	283489	CHAMP1
HP:0012718	Morphological abnormality of the gastrointestinal tract	79719	AAGAB
HP:0012718	Morphological abnormality of the gastrointestinal tract	1908	EDN3
HP:0012718	Morphological abnormality of the gastrointestinal tract	6049	RNF6
HP:0012718	Morphological abnormality of the gastrointestinal tract	51128	SAR1B
HP:0012718	Morphological abnormality of the gastrointestinal tract	79813	EHMT1
HP:0012718	Morphological abnormality of the gastrointestinal tract	56262	LRRC8A
HP:0012718	Morphological abnormality of the gastrointestinal tract	2006	ELN
HP:0012718	Morphological abnormality of the gastrointestinal tract	7128	TNFAIP3
