gene	transcript	mane_select	lof_hc_lc.obs	lof_hc_lc.exp	lof_hc_lc.possible	lof_hc_lc.oe	lof_hc_lc.mu	lof_hc_lc.pLI	lof_hc_lc.pNull	lof_hc_lc.pRec	lof.obs	lof.exp	lof.possible	lof.oe	lof.mu	lof.pLI	lof.pNull	lof.pRec	lof.oe_ci.lower	lof.oe_ci.upper	lof.z_raw	lof.z_score	mis.obs	mis.exp	mis.possible	mis.oe	mis.mu	mis.oe_ci.lower	mis.oe_ci.upper	mis.z_raw	mis.z_score	mis_pphen.obs	mis_pphen.exp	mis_pphen.possible	mis_pphen.oe	syn.obs	syn.exp	syn.possible	syn.oe	syn.mu	syn.oe_ci.lower	syn.oe_ci.upper	syn.z_raw	syn.z_score	constraint_flags
SBF1	ENST00000686029	false	7	3.0928e+01	143	2.2633e-01	4.8263e-07	9.9779e-01	7.9372e-07	2.2059e-03	6	2.9526e+01	137	2.0321e-01	4.5701e-07	9.9875e-01	4.5569e-07	1.2460e-03	1.1000e-01	4.0100e-01	4.3296e+00	3.6644e+00	411	3.7877e+02	1732	1.0851e+00	5.8957e-06	1.0000e+00	1.1770e+00	-1.6562e+00	-6.0463e-01	76	1.0116e+02	478	7.5130e-01	230	1.6230e+02	565	1.4171e+00	2.3953e-06	1.2720e+00	1.5810e+00	-5.3142e+00	-2.8979e+00	[]
SBF1	ENST00000686222	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	266	2.5685e+02	1156	1.0356e+00	5.0846e-06	9.3600e-01	1.1460e+00	-5.7094e-01	-2.0843e-01	53	7.4097e+01	342	7.1528e-01	123	1.0546e+02	351	1.1663e+00	2.3243e-06	1.0070e+00	1.3550e+00	-1.7078e+00	-9.3129e-01	["no_exp_lof"]
SBF1	ENST00000686321	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	672	6.4881e+02	2894	1.0357e+00	7.5515e-06	9.7100e-01	1.1040e+00	-9.1047e-01	-3.3239e-01	155	1.9246e+02	941	8.0535e-01	353	2.7432e+02	955	1.2868e+00	2.9116e-06	1.1790e+00	1.4050e+00	-4.7506e+00	-2.5905e+00	["no_exp_lof"]
SBF1	ENST00000686421	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	139	1.5589e+02	697	8.9165e-01	2.6907e-06	7.7600e-01	1.0260e+00	1.3528e+00	4.9386e-01	13	1.9652e+01	97	6.6150e-01	65	6.5814e+01	245	9.8763e-01	1.3121e-06	8.0800e-01	1.2140e+00	1.0031e-01	5.4703e-02	["no_exp_lof"]
SBF1	ENST00000686427	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1340	1.3862e+03	6103	9.6670e-01	1.2766e-05	9.2300e-01	1.0110e+00	1.2397e+00	4.5259e-01	473	6.0831e+02	2823	7.7756e-01	732	5.8740e+02	1999	1.2462e+00	3.9369e-06	1.1720e+00	1.3250e+00	-5.9662e+00	-3.2534e+00	["no_exp_lof"]
SBF1	ENST00000686717	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	86	1.1325e+02	532	7.5936e-01	2.1522e-06	6.3700e-01	9.0800e-01	2.5609e+00	9.3492e-01	30	5.2724e+01	261	5.6900e-01	64	5.1754e+01	182	1.2366e+00	7.9075e-07	1.0100e+00	1.5230e+00	-1.7022e+00	-9.2824e-01	["no_exp_lof"]
SBF1	ENST00000686801	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2400	2.3761e+03	10422	1.0101e+00	1.6064e-05	9.7600e-01	1.0450e+00	-4.9060e-01	-1.7910e-01	800	9.8623e+02	4580	8.1117e-01	1295	1.0074e+03	3405	1.2855e+00	5.8071e-06	1.2270e+00	1.3460e+00	-9.0608e+00	-4.9410e+00	["no_exp_lof","outlier_syn"]
SBF1	ENST00000687016	false	60	2.0562e+02	935	2.9180e-01	2.1102e-06	1.0000e+00	9.8155e-31	5.3368e-13	60	2.0562e+02	935	2.9180e-01	2.1102e-06	1.0000e+00	8.9468e-31	5.1028e-13	2.3600e-01	3.6200e-01	1.0155e+01	8.5950e+00	2582	2.5990e+03	11415	9.9346e-01	1.7736e-05	9.6100e-01	1.0260e+00	3.3349e-01	1.2175e-01	905	1.0986e+03	5073	8.2374e-01	1379	1.0935e+03	3706	1.2611e+00	6.1286e-06	1.2060e+00	1.3180e+00	-8.6339e+00	-4.7082e+00	["outlier_syn"]
SBF1	ENST00000687340	false	3	1.6160e+01	67	1.8565e-01	3.6999e-07	9.7456e-01	1.7361e-04	2.5268e-02	3	1.2220e+01	47	2.4549e-01	3.1065e-07	8.4697e-01	3.1261e-03	1.4990e-01	1.1100e-01	6.3400e-01	2.6376e+00	2.2324e+00	166	1.7595e+02	817	9.4343e-01	3.5957e-06	8.3100e-01	1.0730e+00	7.5035e-01	2.7393e-01	44	6.4220e+01	300	6.8515e-01	89	7.6622e+01	251	1.1615e+00	1.8221e-06	9.7800e-01	1.3850e+00	-1.4141e+00	-7.7112e-01	[]
SBF1	ENST00000687704	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	965	9.7921e+02	4329	9.8549e-01	1.0998e-05	9.3400e-01	1.0390e+00	4.5399e-01	1.6574e-01	241	3.1196e+02	1446	7.7253e-01	525	4.1764e+02	1458	1.2571e+00	3.8683e-06	1.1700e+00	1.3510e+00	-5.2536e+00	-2.8648e+00	["no_exp_lof"]
SBF1	ENST00000687878	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	154	1.3326e+02	581	1.1556e+00	2.7957e-06	1.0130e+00	1.3210e+00	-1.7962e+00	-6.5576e-01	41	4.4977e+01	218	9.1158e-01	78	6.1254e+01	232	1.2734e+00	1.0315e-06	1.0600e+00	1.5370e+00	-2.1397e+00	-1.1668e+00	["no_exp_lof"]
SBF1	ENST00000688030	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	341	3.4316e+02	1445	9.9371e-01	3.3585e-06	9.0900e-01	1.0870e+00	1.1650e-01	4.2530e-02	97	1.2599e+02	574	7.6988e-01	143	1.4034e+02	478	1.0189e+00	9.9786e-07	8.8900e-01	1.1710e+00	-2.2429e-01	-1.2231e-01	["no_exp_lof"]
SBF1	ENST00000688066	false	69	2.1043e+02	953	3.2791e-01	2.2590e-06	1.0000e+00	3.1047e-26	3.0245e-09	69	2.1043e+02	953	3.2791e-01	2.2590e-06	1.0000e+00	2.8300e-26	2.8918e-09	2.6900e-01	4.0100e-01	9.7495e+00	8.2517e+00	2633	2.6372e+03	11576	9.9839e-01	1.7901e-05	9.6600e-01	1.0310e+00	8.2424e-02	3.0091e-02	928	1.1231e+03	5207	8.2629e-01	1410	1.1091e+03	3759	1.2713e+00	6.4758e-06	1.2160e+00	1.3280e+00	-9.0350e+00	-4.9269e+00	["outlier_syn"]
SBF1	ENST00000688124	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	394	4.1651e+02	1908	9.4596e-01	7.2806e-06	8.7000e-01	1.0280e+00	1.1028e+00	4.0262e-01	138	1.8971e+02	906	7.2741e-01	242	1.8911e+02	634	1.2797e+00	2.5402e-06	1.1510e+00	1.4230e+00	-3.8459e+00	-2.0972e+00	["no_exp_lof"]
SBF1	ENST00000688381	false	20	3.5051e+01	145	5.7060e-01	5.3730e-07	4.1462e-04	9.7891e-03	9.8980e-01	20	3.5051e+01	145	5.7060e-01	5.3730e-07	4.3383e-04	9.3360e-03	9.9023e-01	4.0000e-01	8.2900e-01	2.5422e+00	2.1517e+00	317	3.3142e+02	1452	9.5648e-01	4.4843e-06	8.7200e-01	1.0500e+00	7.9221e-01	2.8922e-01	91	1.0104e+02	491	9.0064e-01	150	1.3640e+02	481	1.0997e+00	1.5128e-06	9.6200e-01	1.2590e+00	-1.1646e+00	-6.3504e-01	[]
SBF1	ENST00000688848	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	266	2.5768e+02	1161	1.0323e+00	5.1047e-06	9.3300e-01	1.1430e+00	-5.1808e-01	-1.8914e-01	55	7.5969e+01	353	7.2398e-01	123	1.0564e+02	352	1.1644e+00	2.3274e-06	1.0050e+00	1.3520e+00	-1.6893e+00	-9.2120e-01	["no_exp_lof"]
SBF1	ENST00000688985	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	596	5.1702e+02	2156	1.1528e+00	7.8883e-06	1.0770e+00	1.2340e+00	-3.4735e+00	-1.2681e+00	193	2.0244e+02	876	9.5337e-01	292	2.1649e+02	725	1.3488e+00	3.6369e-06	1.2250e+00	1.4860e+00	-5.1323e+00	-2.7987e+00	["no_exp_lof"]
SBF1	ENST00000689095	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45	5.5639e+01	255	8.0879e-01	1.3549e-06	6.3600e-01	1.0370e+00	1.4263e+00	5.2069e-01	23	2.7813e+01	134	8.2694e-01	36	2.5732e+01	85	1.3991e+00	6.8482e-07	1.0700e+00	1.8130e+00	-2.0242e+00	-1.1038e+00	["no_exp_lof"]
SBF1	ENST00000689129	false	62	2.0728e+02	941	2.9912e-01	2.0984e-06	1.0000e+00	6.1529e-30	2.7147e-12	62	2.0728e+02	941	2.9912e-01	2.0984e-06	1.0000e+00	5.6083e-30	2.5956e-12	2.4300e-01	3.7000e-01	1.0091e+01	8.5404e+00	2590	2.6111e+03	11479	9.9191e-01	1.7351e-05	9.5900e-01	1.0250e+00	4.1326e-01	1.5087e-01	840	9.7448e+02	4447	8.6200e-01	1386	1.0978e+03	3725	1.2625e+00	6.1286e-06	1.2070e+00	1.3200e+00	-8.6970e+00	-4.7426e+00	["outlier_syn"]
SBF1	ENST00000689849	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	643	6.0034e+02	2661	1.0711e+00	7.0849e-06	1.0030e+00	1.1430e+00	-1.7411e+00	-6.3564e-01	133	1.5720e+02	760	8.4608e-01	326	2.5284e+02	888	1.2893e+00	2.9080e-06	1.1770e+00	1.4130e+00	-4.6009e+00	-2.5089e+00	["no_exp_lof"]
SBF1	ENST00000689981	false	65	2.0879e+02	946	3.1132e-01	2.2568e-06	1.0000e+00	2.0922e-28	5.0658e-11	65	2.0879e+02	946	3.1132e-01	2.2568e-06	1.0000e+00	1.9070e-28	4.8437e-11	2.5400e-01	3.8300e-01	9.9510e+00	8.4223e+00	2612	2.6173e+03	11495	9.9797e-01	1.7912e-05	9.6500e-01	1.0310e+00	1.0394e-01	3.7946e-02	913	1.1121e+03	5158	8.2100e-01	1400	1.1027e+03	3742	1.2697e+00	6.4698e-06	1.2140e+00	1.3270e+00	-8.9542e+00	-4.8828e+00	["outlier_syn"]
SBF1	ENST00000690197	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95	9.8865e+01	425	9.6091e-01	2.7992e-06	8.1300e-01	1.1400e+00	3.8869e-01	1.4190e-01	39	4.6255e+01	223	8.4315e-01	46	3.8378e+01	128	1.1986e+00	1.3921e-06	9.4500e-01	1.5320e+00	-1.2304e+00	-6.7097e-01	["no_exp_lof"]
SBF1	ENST00000690990	false	65	2.0983e+02	951	3.0977e-01	2.2512e-06	1.0000e+00	9.1457e-29	3.0096e-11	65	2.0983e+02	951	3.0977e-01	2.2512e-06	1.0000e+00	8.3363e-29	2.8776e-11	2.5300e-01	3.8100e-01	9.9983e+00	8.4623e+00	2632	2.6356e+03	11563	9.9865e-01	1.8046e-05	9.6600e-01	1.0310e+00	6.9482e-02	2.5366e-02	924	1.1220e+03	5206	8.2350e-01	1410	1.1087e+03	3761	1.2718e+00	6.4758e-06	1.2160e+00	1.3290e+00	-9.0487e+00	-4.9343e+00	["outlier_syn"]
SBF1	ENST00000691233	false	62	2.0680e+02	940	2.9980e-01	2.1096e-06	1.0000e+00	8.9508e-30	3.4367e-12	62	2.0680e+02	940	2.9980e-01	2.1096e-06	1.0000e+00	8.1586e-30	3.2860e-12	2.4300e-01	3.7000e-01	1.0069e+01	8.5223e+00	2590	2.6091e+03	11467	9.9268e-01	1.7580e-05	9.6000e-01	1.0250e+00	3.7401e-01	1.3654e-01	913	1.1110e+03	5131	8.2181e-01	1386	1.0972e+03	3721	1.2632e+00	6.1255e-06	1.2080e+00	1.3200e+00	-8.7172e+00	-4.7536e+00	["outlier_syn"]
SBF1	ENST00000691306	false	26	5.1182e+01	225	5.0799e-01	5.8055e-07	8.3211e-04	6.9516e-04	9.9847e-01	26	5.1182e+01	225	5.0799e-01	5.8055e-07	8.7027e-04	6.6269e-04	9.9847e-01	3.7100e-01	7.0500e-01	3.5199e+00	2.9791e+00	597	5.3915e+02	2387	1.1073e+00	7.9934e-06	1.0350e+00	1.1850e+00	-2.4915e+00	-9.0959e-01	174	1.6736e+02	797	1.0397e+00	283	2.2482e+02	801	1.2588e+00	2.8697e-06	1.1420e+00	1.3890e+00	-3.8803e+00	-2.1160e+00	[]
SBF1	ENST00000691344	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	172	1.7836e+02	800	9.6435e-01	3.9398e-06	8.5100e-01	1.0940e+00	4.7605e-01	1.7379e-01	55	6.8204e+01	324	8.0640e-01	100	7.2970e+01	237	1.3704e+00	1.6979e-06	1.1650e+00	1.6180e+00	-3.1643e+00	-1.7255e+00	["no_exp_lof"]
SBF1	ENST00000691792	false	64	2.0860e+02	948	3.0681e-01	2.2668e-06	1.0000e+00	5.0191e-29	1.6298e-11	64	2.0860e+02	948	3.0681e-01	2.2668e-06	1.0000e+00	4.5749e-29	1.5583e-11	2.5000e-01	3.7800e-01	1.0012e+01	8.4737e+00	2630	2.6327e+03	11546	9.9896e-01	1.8163e-05	9.6700e-01	1.0320e+00	5.3150e-02	1.9404e-02	925	1.1238e+03	5201	8.2310e-01	1405	1.1066e+03	3754	1.2697e+00	6.4727e-06	1.2140e+00	1.3270e+00	-8.9702e+00	-4.8916e+00	["outlier_syn"]
SBF1	ENST00000692006	false	5	1.9272e+01	92	2.5944e-01	3.5762e-07	9.3970e-01	3.3106e-04	5.9968e-02	5	1.9272e+01	92	2.5944e-01	3.5762e-07	9.4221e-01	3.0257e-04	5.7491e-02	1.3500e-01	5.4600e-01	3.2510e+00	2.7516e+00	340	3.3018e+02	1392	1.0298e+00	4.8312e-06	9.4200e-01	1.1260e+00	-5.4058e-01	-1.9735e-01	113	1.4226e+02	594	7.9433e-01	178	1.4229e+02	479	1.2509e+00	2.1551e-06	1.1060e+00	1.4170e+00	-2.9934e+00	-1.6324e+00	[]
SBF1	ENST00000692076	false	10	2.4483e+01	118	4.0844e-01	3.8289e-07	3.1239e-01	4.6446e-03	6.8296e-01	10	2.4483e+01	118	4.0844e-01	3.8289e-07	3.2217e-01	4.3661e-03	6.7346e-01	2.5100e-01	6.9300e-01	2.9271e+00	2.4774e+00	334	3.4794e+02	1597	9.5993e-01	4.8538e-06	8.7700e-01	1.0510e+00	7.4745e-01	2.7287e-01	59	8.3401e+01	415	7.0742e-01	194	1.6305e+02	566	1.1898e+00	1.8266e-06	1.0580e+00	1.3400e+00	-2.4235e+00	-1.3216e+00	[]
SBF1	ENST00000692946	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	819	8.0508e+02	3583	1.0173e+00	1.0309e-05	9.6000e-01	1.0780e+00	-4.9068e-01	-1.7914e-01	267	3.2629e+02	1543	8.1829e-01	423	3.3203e+02	1151	1.2740e+00	3.9528e-06	1.1760e+00	1.3810e+00	-4.9925e+00	-2.7225e+00	["no_exp_lof"]
SBF1	ENST00000693052	false	65	2.0973e+02	952	3.0992e-01	2.2568e-06	1.0000e+00	9.9014e-29	3.1637e-11	65	2.0973e+02	952	3.0992e-01	2.2568e-06	1.0000e+00	9.0251e-29	3.0250e-11	2.5300e-01	3.8100e-01	9.9938e+00	8.4584e+00	2646	2.6474e+03	11614	9.9947e-01	1.8337e-05	9.6700e-01	1.0320e+00	2.7212e-02	9.9343e-03	939	1.1384e+03	5260	8.2483e-01	1414	1.1142e+03	3780	1.2691e+00	6.4727e-06	1.2140e+00	1.3260e+00	-8.9824e+00	-4.8982e+00	["outlier_syn"]
SBF1	ENST00000693068	false	13	3.4644e+01	150	3.7524e-01	5.0921e-07	6.4710e-01	3.4358e-04	3.5256e-01	13	3.4644e+01	150	3.7524e-01	5.0921e-07	6.5728e-01	3.1810e-04	3.4240e-01	2.4300e-01	5.9700e-01	3.6773e+00	3.1123e+00	360	3.6848e+02	1601	9.7699e-01	5.5710e-06	8.9500e-01	1.0660e+00	4.4165e-01	1.6124e-01	113	1.3937e+02	651	8.1078e-01	161	1.4364e+02	491	1.1209e+00	2.0849e-06	9.8500e-01	1.2770e+00	-1.4489e+00	-7.9009e-01	[]
SBF1	ENST00000693440	false	65	2.0936e+02	950	3.1047e-01	2.2625e-06	1.0000e+00	1.3305e-28	3.8101e-11	65	2.0936e+02	950	3.1047e-01	2.2625e-06	1.0000e+00	1.2127e-28	3.6430e-11	2.5300e-01	3.8200e-01	9.9769e+00	8.4442e+00	2634	2.6375e+03	11572	9.9867e-01	1.7911e-05	9.6600e-01	1.0310e+00	6.8173e-02	2.4888e-02	924	1.1171e+03	5188	8.2712e-01	1410	1.1096e+03	3762	1.2707e+00	6.4727e-06	1.2150e+00	1.3280e+00	-9.0172e+00	-4.9172e+00	["outlier_syn"]
SBF1	NM_001365819.1	false	62	2.0728e+02	941	2.9912e-01	2.0984e-06	1.0000e+00	6.1529e-30	2.7147e-12	62	2.0728e+02	941	2.9912e-01	2.0984e-06	1.0000e+00	5.6083e-30	2.5956e-12	2.4300e-01	3.7000e-01	1.0091e+01	8.5404e+00	2590	2.6111e+03	11479	9.9191e-01	1.7351e-05	9.5900e-01	1.0250e+00	4.1326e-01	1.5087e-01	840	9.7448e+02	4447	8.6200e-01	1386	1.0978e+03	3725	1.2625e+00	6.1286e-06	1.2070e+00	1.3200e+00	-8.6970e+00	-4.7426e+00	["outlier_syn"]
SBF1	NM_002972.4	true	65	2.0963e+02	951	3.1007e-01	2.2568e-06	1.0000e+00	1.0706e-28	3.3233e-11	65	2.0963e+02	951	3.1007e-01	2.2568e-06	1.0000e+00	9.7589e-29	3.1775e-11	2.5300e-01	3.8100e-01	9.9893e+00	8.4547e+00	2634	2.6387e+03	11579	9.9823e-01	1.8298e-05	9.6600e-01	1.0310e+00	9.1116e-02	3.3264e-02	999	1.1204e+03	5020	8.9163e-01	1410	1.1100e+03	3765	1.2702e+00	6.4727e-06	1.2150e+00	1.3270e+00	-9.0031e+00	-4.9095e+00	["outlier_syn"]
SBF1	XM_005261935.2	false	62	2.0708e+02	941	2.9941e-01	2.1040e-06	1.0000e+00	7.2029e-30	2.9976e-12	62	2.0708e+02	941	2.9941e-01	2.1040e-06	1.0000e+00	6.5654e-30	2.8662e-12	2.4300e-01	3.7000e-01	1.0082e+01	8.5328e+00	2590	2.6103e+03	11474	9.9223e-01	1.7202e-05	9.6000e-01	1.0250e+00	3.9701e-01	1.4494e-01	817	9.9652e+02	4463	8.1985e-01	1386	1.0977e+03	3724	1.2627e+00	6.1255e-06	1.2070e+00	1.3200e+00	-8.7030e+00	-4.7459e+00	["outlier_syn"]
SBF1	XM_011530709.2	false	65	2.0928e+02	947	3.1059e-01	2.2446e-06	1.0000e+00	1.4192e-28	3.9680e-11	65	2.0928e+02	947	3.1059e-01	2.2446e-06	1.0000e+00	1.2936e-28	3.7940e-11	2.5300e-01	3.8200e-01	9.9732e+00	8.4410e+00	2603	2.6210e+03	11516	9.9314e-01	7.7063e-06	9.6100e-01	1.0260e+00	3.5119e-01	1.2821e-01	NA	NA	NA	NA	1391	1.1000e+03	3741	1.2645e+00	6.3995e-06	1.2090e+00	1.3220e+00	-8.7723e+00	-4.7836e+00	["outlier_syn"]
SBF1	XM_011530710.2	false	65	2.0908e+02	947	3.1089e-01	2.2502e-06	1.0000e+00	1.6614e-28	4.3816e-11	65	2.0908e+02	947	3.1089e-01	2.2502e-06	1.0000e+00	1.5143e-28	4.1895e-11	2.5400e-01	3.8200e-01	9.9642e+00	8.4334e+00	2603	2.6201e+03	11511	9.9346e-01	7.7007e-06	9.6100e-01	1.0260e+00	3.3496e-01	1.2229e-01	NA	NA	NA	NA	1391	1.0999e+03	3740	1.2647e+00	6.3965e-06	1.2090e+00	1.3220e+00	-8.7783e+00	-4.7869e+00	["outlier_syn"]
SBF1	XM_017028905.2	false	62	2.0672e+02	937	2.9992e-01	2.0918e-06	1.0000e+00	9.5476e-30	3.5792e-12	62	2.0672e+02	937	2.9992e-01	2.0918e-06	1.0000e+00	8.7026e-30	3.4223e-12	2.4300e-01	3.7100e-01	1.0066e+01	8.5192e+00	2559	2.5926e+03	11411	9.8705e-01	7.0173e-06	9.5500e-01	1.0200e+00	6.5955e-01	2.4079e-01	NA	NA	NA	NA	1367	1.0877e+03	3700	1.2568e+00	6.0523e-06	1.2010e+00	1.3140e+00	-8.4698e+00	-4.6187e+00	["outlier_syn"]
SBF2	ENST00000256190	true	85	1.7203e+02	880	4.9410e-01	1.5583e-06	4.7063e-09	2.1540e-10	1.0000e+00	85	1.7203e+02	880	4.9410e-01	1.5583e-06	4.9221e-09	2.0534e-10	1.0000e+00	4.1400e-01	5.9200e-01	6.6353e+00	5.6159e+00	1648	1.9101e+03	9918	8.6279e-01	8.3642e-06	8.2800e-01	8.9900e-01	5.9966e+00	2.1892e+00	506	6.9872e+02	3612	7.2418e-01	627	6.7885e+02	2908	9.2362e-01	2.5585e-06	8.6400e-01	9.8700e-01	1.9900e+00	1.0852e+00	[]
SBF2	ENST00000420722	false	32	7.1342e+01	358	4.4854e-01	9.4420e-07	1.2230e-02	1.4808e-05	9.8776e-01	32	7.1342e+01	358	4.4854e-01	9.4420e-07	1.2784e-02	1.4108e-05	9.8720e-01	3.3800e-01	6.0200e-01	4.6578e+00	3.9422e+00	707	7.7070e+02	3969	9.1735e-01	6.0004e-06	8.6200e-01	9.7600e-01	2.2944e+00	8.3764e-01	287	3.4085e+02	1803	8.4201e-01	249	2.6065e+02	1166	9.5529e-01	1.5234e-06	8.6100e-01	1.0610e+00	7.2176e-01	3.9358e-01	[]
SBF2	ENST00000525040	false	7	1.9339e+01	93	3.6196e-01	5.2749e-07	5.7952e-01	4.5168e-03	4.1596e-01	6	1.5992e+01	81	3.7519e-01	3.4482e-07	4.7843e-01	1.0002e-02	5.1157e-01	2.0400e-01	7.4100e-01	2.4986e+00	2.1148e+00	151	1.7726e+02	902	8.5186e-01	2.4547e-06	7.4500e-01	9.7500e-01	1.9723e+00	7.2003e-01	64	8.3155e+01	412	7.6964e-01	43	6.0011e+01	240	7.1654e-01	7.7416e-07	5.6000e-01	9.2400e-01	2.1959e+00	1.1974e+00	[]
SBF2	ENST00000530741	false	50	1.0114e+02	505	4.9434e-01	1.2143e-06	9.1289e-06	1.2361e-06	9.9999e-01	50	1.0114e+02	505	4.9434e-01	1.2143e-06	9.5475e-06	1.1783e-06	9.9999e-01	3.9300e-01	6.2600e-01	5.0854e+00	4.3042e+00	974	1.1205e+03	5777	8.6923e-01	8.0914e-06	8.2400e-01	9.1600e-01	4.3775e+00	1.5981e+00	379	4.7173e+02	2538	8.0342e-01	362	3.8871e+02	1711	9.3128e-01	2.2243e-06	8.5400e-01	1.0160e+00	1.3549e+00	7.3882e-01	[]
SBF2	ENST00000533770	false	45	9.5462e+01	496	4.7139e-01	1.0763e-06	2.4717e-04	1.1522e-06	9.9975e-01	45	9.5462e+01	496	4.7139e-01	1.0763e-06	2.5851e-04	1.0984e-06	9.9974e-01	3.7000e-01	6.0400e-01	5.1648e+00	4.3713e+00	974	1.0946e+03	5673	8.8986e-01	6.8279e-06	8.4300e-01	9.3800e-01	3.6439e+00	1.3303e+00	345	4.5141e+02	2334	7.6427e-01	371	3.8486e+02	1692	9.6399e-01	2.0151e-06	8.8500e-01	1.0500e+00	7.0648e-01	3.8525e-01	[]
SBF2	ENST00000675281	false	85	1.7203e+02	880	4.9410e-01	1.5583e-06	4.7063e-09	2.1540e-10	1.0000e+00	85	1.7203e+02	880	4.9410e-01	1.5583e-06	4.9221e-09	2.0534e-10	1.0000e+00	4.1400e-01	5.9200e-01	6.6353e+00	5.6159e+00	1648	1.9101e+03	9918	8.6279e-01	9.2182e-06	8.2800e-01	8.9900e-01	5.9966e+00	2.1892e+00	580	7.8417e+02	4156	7.3963e-01	627	6.7885e+02	2908	9.2362e-01	2.5585e-06	8.6400e-01	9.8700e-01	1.9900e+00	1.0852e+00	[]
SBF2	ENST00000676324	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1095	1.2335e+03	6371	8.8770e-01	7.8736e-06	8.4400e-01	9.3300e-01	3.9440e+00	1.4399e+00	404	5.3577e+02	2800	7.5405e-01	423	4.3471e+02	1922	9.7307e-01	2.1476e-06	8.9800e-01	1.0550e+00	5.6147e-01	3.0618e-01	["no_exp_lof"]
SBF2	ENST00000676387	false	86	1.7460e+02	895	4.9256e-01	1.5583e-06	4.9748e-09	1.4332e-10	1.0000e+00	86	1.7460e+02	895	4.9256e-01	1.5583e-06	5.2029e-09	1.3663e-10	1.0000e+00	4.1300e-01	5.8900e-01	6.7051e+00	5.6750e+00	1682	1.9489e+03	10123	8.6305e-01	8.8215e-06	8.2800e-01	8.9800e-01	6.0457e+00	2.2071e+00	373	5.2930e+02	2763	7.0470e-01	635	6.9222e+02	2971	9.1733e-01	2.5585e-06	8.5900e-01	9.8000e-01	2.1749e+00	1.1860e+00	[]
SBF2	ENST00000686079	false	9	1.5777e+01	87	5.7045e-01	2.8650e-07	1.8706e-02	5.7366e-02	9.2393e-01	9	1.5777e+01	87	5.7045e-01	2.8650e-07	1.9599e-02	5.4786e-02	9.2561e-01	3.4300e-01	9.9500e-01	1.7062e+00	1.4441e+00	172	1.9580e+02	1008	8.7845e-01	2.1021e-06	7.7500e-01	9.9700e-01	1.7008e+00	6.2091e-01	64	9.0170e+01	475	7.0977e-01	81	7.6806e+01	312	1.0546e+00	8.6023e-07	8.8000e-01	1.2690e+00	-4.7856e-01	-2.6097e-01	[]
SBF2	ENST00000687210	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	267	3.2350e+02	1703	8.2535e-01	2.4549e-06	7.4600e-01	9.1300e-01	3.1413e+00	1.1468e+00	93	1.4929e+02	796	6.2294e-01	121	1.2291e+02	521	9.8444e-01	1.0065e-06	8.4900e-01	1.1450e+00	1.7250e-01	9.4068e-02	["no_exp_lof"]
